"Product Name"|SKU|Category|"Category ID"|Price|"Product URL"|Manufacturer|"Manufacturer SKU"|Description|Image|"In Stock"|"Delivery Cost"|"Delivery Time"|"EAN or UPC"|"Retailer Message"|pc_isbn_prod
"Quad ESL-2812"|quad-esl-2812|"Høyttaler / Gulvhøyttalere"|11|69999.0000|https://hifi-freaks.no/quad-esl-2812.html|Quad||"ESL 2912 och ESL-2812 high-end elektrostatiska h&ouml;gtalare
H&auml;r &auml;r de senaste utg&aring;vorna av QUADs ber&ouml;mda elektrostatiska h&ouml;gtalare som baserar sig p&aring; ikonerna ESL 57 och ESL 63. F&ouml;rresten r&ouml;stades ESL-57 nyl..."|https://hifi-freaks.no/media/catalog/product/q/u/quad_esl-2812.jpg|Ja|||||
"Quad ESL-2912"|quad-esl-2912|"Høyttaler / Gulvhøyttalere"|11|84999.0000|https://hifi-freaks.no/quad-esl-2912.html|Quad||"ESL 2912 og ESL-2812 eksklusive elektrostatiske h&oslash;yttalere
Her er de siste utgavene av QUADs ber&oslash;mte elektrostatiske h&oslash;yttalere som baserer seg p&aring; ikonene ESL 57 og ESL 63. Forresten ble ESL-57 nylig stemt inn p&aring; Stuff..."|https://hifi-freaks.no/media/catalog/product/q/u/quad-esl-2912-electrostatic-loudspeakers-530-p.jpg|Ja|||||
"Earthquake CP-8"|earthquake-cp8|"Høyttaler / Subwoofer"|19|2699.0000|https://hifi-freaks.no/earthquake-cp-8.html|Earthquake||"&nbsp;
Ny bass fra en uutnyttet plass! Earthquakes nye subwoofer SleekWave C8 kan noe andre ikke kan. Den kan plasseres under/bak en sofa eller seng.
&nbsp;
Med en SleekWave-subwoofer kan du n&aring; f&aring; en kraftfull og dyp bass som ikke tar op..."|https://hifi-freaks.no/media/catalog/product/0/7/07.jpg|Ja|||||
"Earthquake FF-10"|earthquake-ff10|"Høyttaler / Subwoofer"|19|5799.0000|https://hifi-freaks.no/earthquake-ff-10.html|Earthquake||"Earthquake FF-subwoofersystem utformades f&ouml;r att erbjuda konsumenterna prisv&auml;nliga och volymoptimerade subwooferl&ouml;sningar.
Med sina sm&aring; fotavtryck, m&aring;nga olika applikationer och otroliga &aring;tergivning har dessa subwoofer..."|https://hifi-freaks.no/media/catalog/product/f/f/ff-10_02.jpg|Ja|||||
"Castle Avon 4"|castle-avon4|"Høyttaler / Gulvhøyttalere"|11|12799.0000|https://hifi-freaks.no/castle-avon-4.html|Castle||"Avon-serien
&nbsp;
Med genombrott i Twin Drive Transmission Line-teknik kombinerad med &auml;kta tr&auml;faner, handgjorda och polerade till perfektion - Castle Avon &auml;r en gl&auml;dje f&ouml;r b&aring;de &ouml;gon och &ouml;ron.
Utnyttjar trans..."|https://hifi-freaks.no/media/catalog/product/a/v/avon-46.jpg|Ja|||||
"Earthquake FF-6.5"|earthquake-ff-65|"Høyttaler / Subwoofer"|19|3299.0000|https://hifi-freaks.no/earthquake-ff-65.html|Earthquake||"The third generation Earthquake FEA computer-modeled bass Slot-Port loading increases the output of the powerful woofer/amp combo. The new Slot-Port provides more port volume than possible with traditional tubular port loading resulting in radically in..."|https://hifi-freaks.no/media/catalog/product/f/f/ff-65_11.jpg|Ja|||||
"Castle Avon 5"|castle-avon5|"Høyttaler / Gulvhøyttalere"|11|15999.0000|https://hifi-freaks.no/castle-avon-5.html|Castle||"Avon-serien
&nbsp;
Med genombrott i Twin Drive Transmission Line-teknik kombinerad med &auml;kta tr&auml;faner, handgjorda och polerade till perfektion - Castle Avon &auml;r en gl&auml;dje f&ouml;r b&aring;de &ouml;gon och &ouml;ron.
Utnyttjar trans..."|https://hifi-freaks.no/media/catalog/product/a/v/avon-511.jpg|Ja|||||
"Earthquake FF-12"|earthquake-ff-12|"Høyttaler / Subwoofer"|19|3299.0000|https://hifi-freaks.no/earthquake-ff-12.html|Earthquake||"The third generation Earthquake FEA computer-modeled bass Slot-Port loading increases the output of the powerful woofer/amp combo. The new Slot-Port provides more port volume than possible with traditional tubular port loading resulting in radically in..."|https://hifi-freaks.no/media/catalog/product/f/f/ff-12_02.jpg|Ja|||||
"Castle Avon C"|castle-avon-c|"Høyttaler / Senterhøyttalere"|20|5999.0000|https://hifi-freaks.no/castle-avon-c.html|Castle||"Avon-serien
&nbsp;
Med genombrott i Twin Drive Transmission Line-teknik kombinerad med &auml;kta tr&auml;faner, handgjorda och polerade till perfektion - Castle Avon &auml;r en gl&auml;dje f&ouml;r b&aring;de &ouml;gon och &ouml;ron.
Utnyttjar trans..."|https://hifi-freaks.no/media/catalog/product/a/v/avon-c4.jpg|Ja|||||
"Earthquake MiniMe P10v2"|minime-p10v2-black|"Høyttaler / Subwoofer"|19|6699.0000|https://hifi-freaks.no/earthquake-minime-p10v2.html|Earthquake||"MiniMe &auml;r en elegant och ultrakompakt subwoofer med f&ouml;rtr&auml;fflig bas&aring;tergivning. Den kraftfulla klass D-f&ouml;rst&auml;rkaren i kombination med den patenterade SLAPS till&aring;ter MiniMe P10 att &aring;terge frekvenser ner till 20..."|https://hifi-freaks.no/media/catalog/product/m/i/minime-p10_02.jpg|Ja|||||
"Earthquake MiniMe P12v2"|earthquake-minime-p12v2|"Høyttaler / Subwoofer"|19|6999.0000|https://hifi-freaks.no/earthquake-minime-p12v2.html|Earthquake||"MiniMe &auml;r en elegant och ultrakompakt subwoofer med f&ouml;rtr&auml;ffligt bas&aring;tergivning. Den kraftfulla klass D-f&ouml;rst&auml;rkaren i kombination med den patenterade SLAPS till&aring;ter MiniMe P12v2 att &aring;terge frekvenser ner till..."|https://hifi-freaks.no/media/catalog/product/m/i/minimep12_09.jpg|Ja|||||
"Castle Knight 3"|castle-knight-3|"Høyttaler / Gulvhøyttalere"|11|4999.0000|https://hifi-freaks.no/castle-knight-3.html|Castle||"Knight Series
&nbsp;
Castle Knight Series &auml;r ett femstj&auml;rnigt h&ouml;gtalarsortiment som levererar &auml;kta tr&auml;faner med unik sk&aring;pteknik f&ouml;r str&aring;lande prestanda.
&nbsp;
Castle Knight-serien best&aring;r av tv&aring;..."|https://hifi-freaks.no/media/catalog/product/k/n/knight31.jpg|Ja|||||
"Castle Knight 4"|castle-knight-4|"Høyttaler / Gulvhøyttalere"|11|6299.0000|https://hifi-freaks.no/castle-knight-4.html|Castle||"Knight Series
&nbsp;
Castle Knight Series &auml;r ett femstj&auml;rnigt h&ouml;gtalarsortiment som levererar &auml;kta tr&auml;faner med unik sk&aring;pteknik f&ouml;r str&aring;lande prestanda.
&nbsp;
Castle Knight-serien best&aring;r av tv&aring;..."|https://hifi-freaks.no/media/catalog/product/k/n/knight42.jpg|Ja|||||
"Earthquake MiniMe P8v2"|minime-p8v2|"Høyttaler / Subwoofer"|19|4499.0000|https://hifi-freaks.no/earthquake-minime-p8v2.html|Earthquake||"Kompakt, Stilfull, Kraftfull
&nbsp;
Minime-P8-V2 &auml;r en snygg och ultrakompakt subwoofer med utm&auml;rkt l&aring;gfrekvensrespons. Den kraftfulla Class D-f&ouml;rst&auml;rkaren kopplad till den patenterade SLAPS-passiva enheten g&ouml;r det m&ou..."|https://hifi-freaks.no/media/catalog/product/m/i/minime_p8_v2_09.jpg|Ja|||||
"Castle Knight 5"|castle-knight-5|"Høyttaler / Gulvhøyttalere"|11|8499.0000|https://hifi-freaks.no/castle-knight-5.html|Castle||"Knight Series
&nbsp;
Castle Knight Series &auml;r ett femstj&auml;rnigt h&ouml;gtalarsortiment som levererar &auml;kta tr&auml;faner med unik sk&aring;pteknik f&ouml;r str&aring;lande prestanda.
&nbsp;
Castle Knight-serien best&aring;r av tv&aring;..."|https://hifi-freaks.no/media/catalog/product/k/n/knight51.jpg|Ja|||||
"Earthquake MiniMe P8Wv2"|minime-p8Wv2|"Høyttaler / Subwoofer"|19|4499.0000|https://hifi-freaks.no/earthquake-minime-p8wv2.html|Earthquake||"Kompakt, Stilfull, Kraftfull
&nbsp;
Minime-P8-V2 &auml;r en snygg och ultrakompakt subwoofer med utm&auml;rkt l&aring;gfrekvensrespons. Den kraftfulla Class D-f&ouml;rst&auml;rkaren kopplad till den patenterade SLAPS-passiva enheten g&ouml;r det m&ou..."|https://hifi-freaks.no/media/catalog/product/m/i/minime-p8wv2_09.jpg|Ja|||||
"Earthquake SuperNova MKIV-10"|supernova-mkiv10|"Høyttaler / Subwoofer"|19|7999.0000|https://hifi-freaks.no/earthquake-supernova-mkiv-10.html|Earthquake||"Supernova MKIV-serien &auml;r v&aring;r r&aring;aste, mest of&ouml;rst&ouml;rda prestationsimplementering av SLAPS-tekniken och sj&auml;lva Supernova-namnet. Den &auml;r konstruerad f&ouml;r att g&ouml;ra SLAPS enorma kraft, XLT-woofer-geometrin och de..."|https://hifi-freaks.no/media/catalog/product/m/k/mkiv-10_03.jpg|Ja|||||
"Earthquake SuperNova MKVI-12"|supernova-mkvi-12|"Høyttaler / Subwoofer"|19|32499.0000|https://hifi-freaks.no/earthquake-supernova-mkvi-12.html|Earthquake||"Supernova MKIV-serien &auml;r Earthquakes mest r&aring;a, of&ouml;rfalskade och h&ouml;gpresterande implementering av SLAPS-tekniken. Den &auml;r konstruerad f&ouml;r att f&aring; in ovillkorlig r&aring;styrka i rummet. Till detta anv&auml;nds bl.a. SL..."|https://hifi-freaks.no/media/catalog/product/3/_/3_2.jpg|Ja|||||
"Earthquake SuperNova MKVI-15"|earthquake-supernova-mkvi-15|"Høyttaler / Subwoofer"|19|29999.0000|https://hifi-freaks.no/earthquake-supernova-mkiv-15.html|Earthquake||"Supernova MKVI-serien sammanfattar den senaste tekniken inom subwooferdesign. MKVI-serien &auml;r kompromissl&ouml;s prestanda och &ouml;verl&auml;gsen teknik kombinerat med v&auml;rldens mest raffinerade l&aring;gfrekventa respons. MKVI definierar en ..."|https://hifi-freaks.no/media/catalog/product/m/k/mkvi-15piano_08.jpg|Ja|||||
"Earthquake SuperNova MKIV-12"|earthquake-supernova-mkiv-12|"Høyttaler / Subwoofer"|19|5599.0000|https://hifi-freaks.no/earthquake-supernova-mkiv-12.html|Earthquake||"Supernova MKIV-serien &auml;r v&aring;r r&aring;aste, mest of&ouml;rst&ouml;rda prestationsimplementering av SLAPS-tekniken och sj&auml;lva Supernova-namnet. Den &auml;r konstruerad f&ouml;r att g&ouml;ra SLAPS enorma kraft, XLT-woofer-geometrin och de..."|https://hifi-freaks.no/media/catalog/product/m/k/mkiv-12_03.jpg|Ja|||||
"Wharfedale Diamond 11.3"|wharfedale-diamond-113|"Høyttaler / Gulvhøyttalere"|11|6499.0000|https://hifi-freaks.no/wharfedale-diamond-11-3.html|Wharfedale||"Diamond 11-serien
&nbsp;
Wharfedales ber&ouml;mda Diamond-h&ouml;gtalare har fungerat som den klassiska ing&aring;ngen till &auml;kta hifi-ljud, deras exceptionella v&auml;rde f&ouml;r pengarna som tj&auml;nar m&aring;nga &aring;rets prisutm&auml;rke..."|https://hifi-freaks.no/media/catalog/product/d/1/d11-3.jpg|Ja|||||
"Wharfedale Diamond 11.4"|wharfedale-diamond-114|"Høyttaler / Gulvhøyttalere"|11|9999.0000|https://hifi-freaks.no/wharfedale-diamond-11-4.html|Wharfedale||"Diamond 11-serien
&nbsp;
Wharfedales ber&ouml;mda Diamond-h&ouml;gtalare har fungerat som den klassiska ing&aring;ngen till &auml;kta hifi-ljud, deras exceptionella v&auml;rde f&ouml;r pengarna som tj&auml;nar m&aring;nga &aring;rets prisutm&auml;rke..."|https://hifi-freaks.no/media/catalog/product/d/1/d114-2.jpg|Ja|||||
"Wharfedale Diamond 11.5"|wharfedale-diamond-115|"Høyttaler / Gulvhøyttalere"|11|13999.0000|https://hifi-freaks.no/wharfedale-diamond-11-5.html|Wharfedale||"Diamond 11-serien
&nbsp;
Wharfedales ber&oslash;mte Diamond-h&oslash;yttalere har fungert som den klassiske inngangen til ekte hi-fi-lyd &ndash; deres eksepsjonelle verdi for pengene har skaffet dem mange priser og utmerkelser i Storbritannia og over..."|https://hifi-freaks.no/media/catalog/product/d/1/d115-1.jpg|Ja|||||
"Mission LX-4"|mission-lx-4|"Høyttaler / Gulvhøyttalere"|11|4999.0000|https://hifi-freaks.no/mission-lx-4.html|Mission||"Mission LX-4 &auml;r en smart, praktisk och prisv&auml;rd h&ouml;gtalare med ett skarp, klassiskt och modernt utseende, i &ouml;verensst&auml;mmelse med Missions vanliga designfokus. Framf&ouml;r allt kommunicerar de musik med engagerande energi och de..."|https://hifi-freaks.no/media/catalog/product/l/x/lx-4_featured_image.jpg|Ja|||||
"Mission LX-5"|mission-lx-5|"Høyttaler / Gulvhøyttalere"|11|8999.0000|https://hifi-freaks.no/mission-lx-5.html|Mission||"LX-5 &auml;r en trev&auml;gsdesign. Mellanregistret och mitt/basdreven anv&auml;nder keglar som tillverkats av en avancerad fiberblandning, impregnerade f&ouml;r att minska hygroskopin och mycket styva f&ouml;r sin massa, med f&ouml;rtr&auml;ffligt sj&..."|https://hifi-freaks.no/media/catalog/product/l/x/lx56.jpg|Ja|||||
"Wharfedale Diamond A1"|wharfedale-diamond-a1|"Høyttaler / Aktive høyttalere"|21|4999.0000|https://hifi-freaks.no/wharfedale-diamond-a1.html|Wharfedale||"Diamond Active Series stereoh&ouml;gtalare kombinerar Wharfedales prisbel&ouml;nta akustiska design med ""true wireless"" frihet f&ouml;r moderna digitala livsstilar
Diamond Active Series fr&aring;n Wharfedale, Storbritanniens mest k&auml;nda h&ouml;gta..."|https://hifi-freaks.no/media/catalog/product/w/0/w00101_20161014160857_1549.jpg|Ja|||||
"Wharfedale Diamond A2"|wharfedale-diamond-a2|"Høyttaler / Aktive høyttalere"|21|11500.0000|https://hifi-freaks.no/wharfedale-diamond-a2.html|Wharfedale||"Stereoh&oslash;yttaleren Diamond Active Series kombinerer Wharfedales prisbel&oslash;nte akustiske design med &laquo;true wireless&raquo;-frihet for en moderne digital livsstil.
Diamond Active Series fra Wharfedale, Storbritannias mest kjente h&oslash..."|https://hifi-freaks.no/media/catalog/product/w/0/w00102_20161014171029_1561.jpg|Ja|||||
"Wharfedale Diamond 220C"|wharfedale-diamond-220c|"Høyttaler / Senterhøyttalere"|20|1799.0000|https://hifi-freaks.no/wharfedale-diamond-220c.html|Wharfedale||"Introduktion
&nbsp;
Wharfedale Diamond en av v&aring;ra mest framg&aring;ngsrika h&ouml;gtalarserier, om inte n&aring;gon av de mest framg&aring;ngsrika hi-fi-h&ouml;gtalarserierna n&aring;gonsin. Vi kan motivera detta som &aring;r p&aring; &aring;r,..."|https://hifi-freaks.no/media/catalog/product/2/2/220c5.png|Ja|||||
"Wharfedale Diamond 240C"|wharfedale-diamond-240c|"Høyttaler / Senterhøyttalere"|20|3599.0000|https://hifi-freaks.no/wharfedale-diamond-240c.html|Wharfedale||"Introduktion
&nbsp;
Wharfedale Diamond en av v&aring;ra mest framg&aring;ngsrika h&ouml;gtalarserier, om inte n&aring;gon av de mest framg&aring;ngsrika hi-fi-h&ouml;gtalarserierna n&aring;gonsin. Vi kan motivera detta som &aring;r p&aring; &aring;r,..."|https://hifi-freaks.no/media/catalog/product/2/4/240c1.jpg|Ja|||||
"Wharfedale Reva-C"|wharfedale-reva-c|"Høyttaler / Senterhøyttalere"|20|4599.0000|https://hifi-freaks.no/wharfedale-reva-c.html|Wharfedale||"Wharfedale Reva-C &auml;r centerh&ouml;gtalaren i Wharfedale Reva serien som l&auml;mpar sig idealiskt kombinerad med Reva seriens h&ouml;gtalare f&ouml;r bokhylla eller golv.
&nbsp;
Ljudfunktioner
Wharfedale Reva &auml;r designad fr&aring;n grunden..."|https://hifi-freaks.no/media/catalog/product/r/e/revac3.jpg|Ja|||||
"Wharfedale Jade C1"|wharfedale-jade-c1|"Høyttaler / Senterhøyttalere"|20|5599.0000|https://hifi-freaks.no/wharfedale-jade-c1.html|Wharfedale||"Konstruerad f&ouml;r att erbjuda n&aring;got utom det vanliga och att betraktas som ett exceptionellt musikreproduktionsinstrument m&aring;ste varje Wharfedale h&ouml;gtalare uppfylla ett antal kr&auml;vande standarder. Jade &auml;r den nyaste audiophi..."|https://hifi-freaks.no/media/catalog/product/j/a/jadec1-burr2.jpg|Ja|||||
"Mission LX-C"|mission-lx-c|"Høyttaler / Senterhøyttalere"|20|1199.0000|https://hifi-freaks.no/mission-lx-c.html|Mission||"LX-seriens h&ouml;gtalare &auml;r smarta, praktiska och prisv&auml;rda, och sportar ett skarpt, klassiskt men modernt utseende i &ouml;verensst&auml;mmelse med Missions sedvanliga designfokus. Framf&ouml;rallt kommunicerar de musik med engagerande ener..."|https://hifi-freaks.no/media/catalog/product/l/x/lxc6.jpg|Ja|||||
"Mission MXC1"|mission-mxc1|"Høyttaler / Senterhøyttalere"|20|1999.0000|https://hifi-freaks.no/mission-mxc1.html|Mission||"CENTERKANAL
&nbsp;
MX-serien &auml;r tekniskt avancerade h&ouml;gtalare som kompletterar den finaste elektroniken och inredningen. Bassdrivare med egna konstruerade koner och precisionsmotoriserade motorsystem och avancerade tryckbalanserade tweeters..."|https://hifi-freaks.no/media/catalog/product/m/x/mxc1-cherry.jpg|Ja|||||
"Quad SC-1"|quad-sc1|"Høyttaler / Senterhøyttalere"|20|4999.0000|https://hifi-freaks.no/quad-s-c.html|Quad||"Delikat ljud, kraftfull leverans
&nbsp;
Alla S-seriens modeller har en skr&auml;ddarsydd banddrivenhet, vilket ger otroligt ut&ouml;kat h&ouml;gfrekvens, som h&ouml;rs b&auml;ttre &auml;n de som levereras av typiska dome-diskanth&ouml;gtalare. Medan ..."|https://hifi-freaks.no/media/catalog/product/s/c/sc2.jpg|Ja|||||
"Castle Avon 1"|castle-avon1|"Høyttaler / Kompakte høyttalere"|10|5999.0000|https://hifi-freaks.no/castle-avon-1.html|Castle||"Avon-serien
&nbsp;
Med genombrott i Twin Drive Transmission Line-teknik kombinerad med &auml;kta tr&auml;faner, handgjorda och polerade till perfektion - Castle Avon &auml;r en gl&auml;dje f&ouml;r b&aring;de &ouml;gon och &ouml;ron.
Utnyttjar trans..."|https://hifi-freaks.no/media/catalog/product/a/v/avon-11a.jpg|Ja|||||
"Castle Avon 2"|castle-avon2|"Høyttaler / Kompakte høyttalere"|10|7499.0000|https://hifi-freaks.no/castle-avon-2.html|Castle||"Avon-serien
&nbsp;
Med genombrott i Twin Drive Transmission Line-teknik kombinerad med &auml;kta tr&auml;faner, handgjorda och polerade till perfektion - Castle Avon &auml;r en gl&auml;dje f&ouml;r b&aring;de &ouml;gon och &ouml;ron.
Utnyttjar trans..."|https://hifi-freaks.no/media/catalog/product/a/v/avon-21c.png|Ja|||||
"Castle Knight 1"|castle-knight1|"Høyttaler / Kompakte høyttalere"|10|2799.0000|https://hifi-freaks.no/castle-knight-1.html|Castle||"Knight Series
&nbsp;
Castle Knight Series &auml;r ett femstj&auml;rnigt h&ouml;gtalarsortiment som levererar &auml;kta tr&auml;faner med unik sk&aring;pteknik f&ouml;r str&aring;lande prestanda.
&nbsp;
Castle Knight-serien best&aring;r av tv&aring;..."|https://hifi-freaks.no/media/catalog/product/k/n/knight15.jpg|Ja|||||
"Castle Knight 2"|castle-knight2|"Høyttaler / Kompakte høyttalere"|10|2799.0000|https://hifi-freaks.no/castle-knight-2.html|Castle||"Knight Series
&nbsp;
Castle Knight Series &auml;r ett femstj&auml;rnigt h&ouml;gtalarsortiment som levererar &auml;kta tr&auml;faner med unik sk&aring;pteknik f&ouml;r str&aring;lande prestanda.
&nbsp;
Castle Knight-serien best&aring;r av tv&aring;..."|https://hifi-freaks.no/media/catalog/product/k/n/knight25.jpg|Ja|||||
"Wharfedale Crystal 4.1"|wharfedale-crystal4-1|"Høyttaler / Kompakte høyttalere"|10|1999.0000|https://hifi-freaks.no/wharfedale-crystal-4-1.html|Wharfedale||"CRYSTAL 4
F&ouml;r musik och film&auml;lskare
&nbsp;
Wharfedale Crystal 4 Series-h&ouml;gtalare &auml;r tillverkade f&ouml;r musik och film&auml;lskare som s&ouml;ker en h&ouml;gkvalitativ, fullfj&auml;drad hemmabio-l&ouml;sning till ett pris p&arin..."|https://hifi-freaks.no/media/catalog/product/c/r/crystal4-1-3.jpg|Ja|||||
"Wharfedale Crystal 4.3"|wharfedale-crystal4-3|"Høyttaler / Gulvhøyttalere"|11|4999.0000|https://hifi-freaks.no/wharfedale-crystal-4-3.html|Wharfedale||"CRYSTAL 4
F&ouml;r musik och film&auml;lskare
&nbsp;
Wharfedale Crystal 4 Series-h&ouml;gtalare &auml;r tillverkade f&ouml;r musik och film&auml;lskare som s&ouml;ker en h&ouml;gkvalitativ, fullfj&auml;drad hemmabio-l&ouml;sning till ett pris p&arin..."|https://hifi-freaks.no/media/catalog/product/c/r/crystal4-3-4.jpg|Ja|||||
"Wharfedale Crystal 4.C"|wharfedale-crystal4-c|"Høyttaler / Senterhøyttalere"|20|2299.0000|https://hifi-freaks.no/wharfedale-crystal-4-c.html|Wharfedale||"CRYSTAL 4
F&ouml;r musik och film&auml;lskare
&nbsp;
Wharfedale Crystal 4 Series-h&ouml;gtalare &auml;r tillverkade f&ouml;r musik och film&auml;lskare som s&ouml;ker en h&ouml;gkvalitativ, fullfj&auml;drad hemmabio-l&ouml;sning till ett pris p&arin..."|https://hifi-freaks.no/media/catalog/product/c/r/crystal4-c-1.jpg|Ja|||||
"Earthquake StudioQuake M6"|earthquake-m6|"Høyttaler / Aktive høyttalere"|21|5999.0000|https://hifi-freaks.no/earthquake-studioquake-m6.html|Earthquake||"StudioQuake M6
&nbsp;
Med utg&aring;ngspunkt i arv i iQuake-serien forts&auml;tter den nya StudioQuake-linjen att str&auml;va efter att vara den b&auml;sta drivna bildh&ouml;gtalaren p&aring; marknaden idag.
&nbsp;
Med fokus fokuserad p&aring; ljud..."|https://hifi-freaks.no/media/catalog/product/m/6/m6-1.jpg|Ja|||||
"Earthquake StudioQuake M8"|earthquake-m8|"Høyttaler / Aktive høyttalere"|21|6999.0000|https://hifi-freaks.no/earthquake-studioquake-m8.html|Earthquake||"StudioQuake M8
&nbsp;
Med utg&aring;ngspunkt i arv i iQuake-serien forts&auml;tter den nya StudioQuake-linjen att str&auml;va efter att vara den b&auml;sta drivna bildh&ouml;gtalaren p&aring; marknaden idag.
&nbsp;
Med fokus fokuserad p&aring; ljud..."|https://hifi-freaks.no/media/catalog/product/m/8/m8-1.jpg|Ja|||||
"Quad 9AS"|quad-9as|"Høyttaler / Aktive høyttalere"|21|9990.0000|https://hifi-freaks.no/quad-9as.html|Quad||"QUAD 9AS - Aktiva skrivbordsh&ouml;gtalare
&nbsp;
Quad &auml;r stolt &ouml;ver att presentera 9AS, baserat p&aring; mini-monitorkonceptet av den f&ouml;rtj&auml;nt popul&auml;ra Quad 9L. 9AS &auml;r en helt ny aktiv monitor design med en ny diskant e..."|https://hifi-freaks.no/media/catalog/product/q/u/quad-9as-1.jpg|Ja|||||
"Quad ZC"|quad-zc|"Høyttaler / Senterhøyttalere"|20|8999.0000|https://hifi-freaks.no/quad-zc.html|Quad||"Z Series - ZC Centre Speaker
&nbsp;
QUADs Z-serie nya tillv&auml;gag&aring;ngss&auml;tt f&ouml;r band-tweeter-design anv&auml;nder en unik ""sandwichformation"", vilket skapar exceptionellt robusta h&ouml;gtalare som har konstruerats f&ouml;r att ge de..."|https://hifi-freaks.no/media/catalog/product/z/c/zc1.jpg|Ja|||||
"Densen FabelDAC"|densen-fabeldac|"Stereo / D/A-konverter"|7|3999.0000|https://hifi-freaks.no/densen-fabeldac.html|Densen||"Densen FabelDAC
&nbsp;
Baserat p&aring; den kommande B-420XS-CD-spelaren lanserar Densen den nya FabelDAC inbyggda DAC som kan integreras i Densens existerande program till f&ouml;r- och integrerade f&ouml;rst&auml;rkare.
&nbsp;
FabelDAC &auml;r ut..."|https://hifi-freaks.no/media/catalog/product/f/a/fabeldac-5.jpg|Ja|||||
"Earthquake Cinenova 7"|earthquake-cinenova7|"Stereo / Forsterkere"|5|22999.0000|https://hifi-freaks.no/earthquake-cinenova-7.html|Earthquake||"Tv&aring; &aring;rs forskning. Tre nya teknologier.
EarthquakeSound&nbsp;presenterar stolt
Cinenova 7 Multikanalf&ouml;rst&auml;rkare
&nbsp;
I &aring;ratal har audiophiler beg&auml;rt en f&ouml;rst&auml;rkare som rivit Cin&eacute;nova Grande i ljud..."|https://hifi-freaks.no/media/catalog/product/c/i/cinenova7-6_1.jpg|Ja|||||
"Earthquake Cinenova Grande"|earthquake-cinenova-grande|"Stereo / Forsterkere"|5|38999.0000|https://hifi-freaks.no/earthquake-cinenova-grande.html|Earthquake||"Cin&eacute;nova Grande BR f&ouml;rmedlar ljud utan tolkning, f&auml;rgning eller kompression - Sannt mot livet.
&nbsp;
Obefl&auml;ckad ljudkvalitet som matchas med massiv kraft och prestanda placerar Cin&eacute;nova Grande &ouml;verst i den tunga kla..."|https://hifi-freaks.no/media/catalog/product/c/i/cinenovagrande_01_icons-2.jpg|Ja|||||
"Earthquake IW-BTA250 Kit"|earthquake-iw-bta250-kit|"Stereo / Forsterkere"|5|1299.0000|https://hifi-freaks.no/earthquake-iw-bta250-kit.html|Earthquake||"Earthquake Sound er stolt over &aring; kunne presentere sin f&oslash;rste tr&aring;dl&oslash;se forsterker: IW-BTA250. IW-BTA250 lever opp til Earthquakes arv, fleksibilitet, kraft og kontroll i en liten, enkel pakke.
&nbsp;
Denne 2-kanals stereofors..."|https://hifi-freaks.no/media/catalog/product/i/w/iw-bta250-kit_01.jpg|Ja|||||
"Earthquake EQUATIC"|earthquake-equatic|"Høyttaler / Trådløse høyttalere"|25|669.0000|https://hifi-freaks.no/earthquake-equatic.html|Earthquake||"Earthaquake EQUATIC
&nbsp;
Tr&aring;dl&ouml;s och vattent&aring;lig mikroh&ouml;gtalare
&nbsp;
Med Earthquake EQUATIC tr&aring;dl&ouml;sa och vattent&auml;ta mikroh&ouml;gtalare kan du streama ljud fr&aring;n dina Bluetooth&reg;-aktiverade enheter ..."|https://hifi-freaks.no/media/catalog/product/e/q/equatic-white_01.jpg|Ja|||||
"Earthquake iQuake-52 Bluetooth"|earthquake-iq52-bt|"Høyttaler / Aktive høyttalere"|21|2699|https://hifi-freaks.no/earthquake-iquake-52-bluetooth.html|Earthquake||"IQ-52B-BT Bluetooth-h&ouml;gtalare
&nbsp;
The - i - Universe f&ouml;rh&ouml;jd
&nbsp;
iQuake &reg; &auml;r den perfekta l&ouml;sningen n&auml;r du vill ha en kompakt h&ouml;gtalare som levererar musik i &auml;kta hi-fi-kvalitet. Den h&auml;r senast..."|https://hifi-freaks.no/media/catalog/product/i/q/iq-52b_17.jpg|Nej|||||
"Wharfedale D8"|wharfedale-d8|"Høyttaler / Subwoofer"|19|1699.0000|https://hifi-freaks.no/wharfedale-d8.html|Wharfedale||"Wharfedale &auml;r stolta &ouml;ver att sl&auml;ppa en ny linje av aktiva subwoofers!
Erfarenheterna av de popul&auml;ra WH-S8 och WH-S10-modeller har lagt grunden f&ouml;r de nya D8 och D10 subwooferna.
Den nya D8s sk&aring;pskonstruktion &auml;r es..."|https://hifi-freaks.no/media/catalog/product/w/h/wh-d8.jpg|Ja|||||
"Wharfedale D10"|wharfedale-d10|"Høyttaler / Subwoofer"|19|2199.0000|https://hifi-freaks.no/wharfedale-d10.html|Wharfedale||"Wharfedale D10
Wharfedale er stolte over &aring; kunne lansere en ny serie med aktive subbasser. Med en teknikk som er blitt finslepet i de popul&aelig;re WH-S8 og WH-S10, er de nye subbassene D8 og D10 den perfekte m&aring;ten &aring; forbedre ditt s..."|https://hifi-freaks.no/media/catalog/product/w/h/wh-d10_3_.jpg|Ja|||||
